id,category_id,category_name,block_number,block_text,question_code,question_number,question_text,check_box,max_select,option_select,option_code,option_text,response_message,companion_advice,tone_tag,next_question_id,version
1,1,成功与人生目标,1,人生目标,1_1,1,您认为衡量孩子人生成功的最重要标准是？(请最多选择三项),TRUE,3,A,1_1_A, 学业/职业成就,,,,,
2,1,成功与人生目标,1,人生目标,1_1,1,您认为衡量孩子人生成功的最重要标准是？(请最多选择三项),TRUE,3,B,1_1_B, 经济收入水平,,,,,
3,1,成功与人生目标,1,人生目标,1_1,1,您认为衡量孩子人生成功的最重要标准是？(请最多选择三项),TRUE,3,C,1_1_C, 社会地位与人脉,,,,,
4,1,成功与人生目标,1,人生目标,1_1,1,您认为衡量孩子人生成功的最重要标准是？(请最多选择三项),TRUE,3,D,1_1_D, 家庭幸福与健康,,,,,
5,1,成功与人生目标,1,人生目标,1_1,1,您认为衡量孩子人生成功的最重要标准是？(请最多选择三项),TRUE,3,E,1_1_E, 自我实现与兴趣发展,,,,,
6,1,成功与人生目标,1,人生目标,1_1,1,您认为衡量孩子人生成功的最重要标准是？(请最多选择三项),TRUE,3,F,1_1_F, 对社会/族群的贡献,,,,,
7,1,成功与人生目标,1,人生目标,1_1,1,您认为衡量孩子人生成功的最重要标准是？(请最多选择三项),TRUE,3,OTHER,1_1_OTHER,其他,,,,,
8,1,成功与人生目标,2,学业成功,1_2,2,您认为孩子的学业成功“公式”是什么？(请最多选择两项),TRUE,2,A,1_2_A,上藤校,希望孩子进入顶尖大学是许多家长心中的理想。,"名校确实提供资源，但成功也取决于孩子的兴趣、心理健康、性格和社会技能。
探讨""藤校光环""与真实教育需求的平衡
分享成功人士的多元教育路径案例
提醒关注心理健康成本（如""斯坦福鸭子综合症""）
 同时留出时间培养兴趣爱好，让学业与心理健康并行。",,,
9,1,成功与人生目标,2,学业成功,1_2,2,您认为孩子的学业成功“公式”是什么？(请最多选择两项),TRUE,2,B,1_2_B,进入科技行业,看重科技行业的前景和稳定性是现实而务实的想法。,科技行业前景好，但竞争激烈。帮助孩子培养跨领域能力可以让他们在变化中保持竞争力。鼓励他们在学习技术的同时，发展沟通与团队合作能力——这是职场晋升的隐形门票。多与行业朋友分享趋势，帮孩子看到职业发展的多种路径。,,,
10,1,成功与人生目标,2,学业成功,1_2,2,您认为孩子的学业成功“公式”是什么？(请最多选择两项),TRUE,2,C,1_2_C,读医学院或法学院,重视稳定与社会地位是很多父母的共识。,"医学之路漫长且压力大，建议在鼓励孩子的同时关注他们的心理和身体健康。关注孩子是否对医疗行业真有兴趣，而不仅是为了稳定和声望。 鼓励他们参与志愿或影子医生项目，感受真实的工作节奏与挑战。
法学院毕业不见得能找到高薪工作。入门职位面临更大的 AI 挑战。",,,
11,1,成功与人生目标,2,学业成功,1_2,2,您认为孩子的学业成功“公式”是什么？(请最多选择两项),TRUE,2,D,1_2_D,让孩子找到热爱的领域并全力投入,您拒绝被单一成功标准束缚，这种豁达的人生态度能给孩子宝贵的成长空间。您认可兴趣驱动的力量，这有助于孩子形成内在动力。,"鼓励孩子探索不同领域，帮助他们将热情与职业前景结合。陪孩子一起探索资源与人脉，减少他们在非传统道路上的孤立感。在鼓励自由的同时，也帮助他们建立基本的财务与生活规划能力。
分享""激情发展曲线""理论（兴趣需要持续培养）
建议""试错期""的资源支持方式
讨论如何辨别短暂兴趣与长期热情",,,
12,1,成功与人生目标,2,学业成功,1_2,2,您认为孩子的学业成功“公式”是什么？(请最多选择两项),TRUE,2,E,1_2_E,不追求特定公式，顺其自然,您尊重孩子的独立选择，这为他们提供了自由发展的空间。,"在给予自由的同时，提供必要的资源与指导，帮助他们在关键时刻做出明智决策。帮助他们建立基本的财务与生活规划能力。
探讨""积极不干预""与必要引导的平衡
分享""意外机遇理论""（Serendipity）的案例
建议建立基础能力底线（如情绪管理、学习能力）",,,
13,1,成功与人生目标,2,学业成功,1_2,2,您认为孩子的学业成功“公式”是什么？(请最多选择两项),TRUE,2,OTHER,1_2_OTHER,其他,,,,,
14,1,成功与人生目标,3,忧虑,1_3,3,您最担心孩子未来的哪方面？（可任选多项）,TRUE,10,A,2_3_A,A  学业成绩,"作为父母，您希望孩子学业优秀，未来有更多机会，这种担心是很自然的。
教育竞争激烈，您希望孩子不落后，这种压力我们都能理解。只有好的成绩才能上好大学，找好工作。","在关注成绩的同时，留意孩子的学习兴趣和成就感来源。讨论如何平衡学业与心理健康（如设定合理目标、避免过度比较）。
分享“成长型思维”教育方式（努力比成绩更重要）。",,,
15,1,成功与人生目标,3,忧虑,1_3,3,您最担心孩子未来的哪方面？（可任选多项）,TRUE,10,B,2_3_B,B  朋友和社交圈的影响,"您关心孩子的交友情况，担心他们受不良影响，这是父母很常见的顾虑。
青春期的朋友确实会对孩子的价值观产生很大影响，您的担忧是合理的。","鼓励开放沟通（如可以和孩子聊聊他们的朋友，不带批判地倾听）。
帮助孩子培养辨别力，而非直接禁止社交。",,,
16,1,成功与人生目标,3,忧虑,1_3,3,您最担心孩子未来的哪方面？（可任选多项）,TRUE,10,C,2_3_C,C  校园安全,"校园暴力、枪击等新闻让家长不安，您希望孩子在一个安全的环境学习，这种担忧完全可以理解。
安全是基本需求，您的焦虑反映了对孩子深深的爱。","与学校沟通安全措施（如反霸凌政策、紧急演练）。
教孩子基本的自我保护意识（如遇到危险如何反应）。",,,
17,1,成功与人生目标,3,忧虑,1_3,3,您最担心孩子未来的哪方面？（可任选多项）,TRUE,10,D,2_3_D,D  种族歧视,"作为亚裔家长，您可能担心孩子遭遇不公平对待，这种顾虑非常真实。
种族歧视确实存在，您想保护孩子免受伤害的心情让人感同身受。反移民政策会影响孩子们在美国的将来。","帮助孩子建立文化自信（如了解亚裔历史、榜样故事）。
鼓励孩子表达遭遇，并知道如何寻求支持（如向学校报告歧视事件）。
与孩子分享您的经验和应对方式，让他们感到被理解和支持。同时在华人社区为他们找朋友和知己。推荐支持团体（如 UCA）或心理咨询，帮助应对歧视带来的心理影响。",,,
18,1,成功与人生目标,3,忧虑,1_3,3,您最担心孩子未来的哪方面？（可任选多项）,TRUE,10,E,2_3_E,E  心理健康,"您意识到心理健康的重要性，担心孩子情绪压力大，这种关注非常明智。
现在青少年抑郁高发，您的警觉体现了对孩子的全面关心。
我们认为咬紧牙关是对付痛苦的最有效的办法。而美国则主张认识情绪，表达情绪，沟通情绪。我们却缺乏与情绪有关的技巧。","学习识别抑郁/焦虑的早期信号（如情绪低落、睡眠变化）。
减少对心理问题的污名化（如“心理和身体生病一样需要治疗”）。
鼓励孩子表达情绪，推荐支持团体（如 UCA），并在必要时寻求专业帮助。",,,
19,1,成功与人生目标,3,忧虑,1_3,3,您最担心孩子未来的哪方面？（可任选多项）,TRUE,10,F,2_3_F,F  就业前景,"您希望孩子未来有稳定的职业，在经济不确定的时代，这种担忧很常见。
就业市场竞争激烈，父母难免会为孩子的前途焦虑。
由于AI的发展，第一份工作越来越难找。即便有了工作，稳定性也很难预测。当家长的难免操心。","鼓励孩子探索兴趣与技能，而非盲目追求“热门专业”。
了解新兴行业趋势，保持开放心态（如远程工作、AI相关领域）。帮助孩子了解不同职业的路径和未来趋势。参加义工和 summer internship 获取经验。 
一起探索不同的职业路径和可能性。可参考aptitude test result。  用纪录片、访谈等展示多元职业（如电竞解说、AI伦理师、海洋塑料回收创业者）。
工具推荐：BBC《未来职业》（The Future of Work）、LinkedIn新兴职业报告。",,,
20,1,成功与人生目标,3,忧虑,1_3,3,您最担心孩子未来的哪方面？（可任选多项）,TRUE,10,OTHER,2_3_OTHER,其他,,,,,
21,2,心理健康趋势,1,亚裔趋势,2_1,1,"发病率与治疗缺口： 美国亚裔青少年重度抑郁未治疗率高达78%（2023年数据），居所有族裔之首。
自杀已成为15-24岁亚裔青少年的首要死因，远超交通事故等其他因素37。
性别差异： 亚裔女孩抑郁症状报告率是男孩的2.5倍，且更易伴随进食障碍（如神经性厌食症）

您是否知道当前青少年，特别是亚裔青少年中抑郁的高发趋势？",FALSE,1,A,2_1_A,A  非常了解,您的非常了解证明了您对孩子的心理健康的关注，这对给与他们及时的支持很重要。,可以更多地关注孩子的情绪变化，并主动与他们交流，帮助他们感觉自己不是孤单的。,,,
22,2,心理健康趋势,1,亚裔趋势,2_1,1,您是否知道当前青少年，特别是亚裔青少年中抑郁的高发趋势？,FALSE,2,B,2_1_B,B  略有了解,已经开始注意到这个问题为您更深入地了解和帮助孩子打下了基础。,通过学校、社区活动或可靠的新闻渠道了解更多情况会让您的支持更有针对性。,,,
23,2,心理健康趋势,1,亚裔趋势,2_1,1,您是否知道当前青少年，特别是亚裔青少年中抑郁的高发趋势？,FALSE,3,C,2_1_C,C  不了解,诚实地表达自己不了解的状态是开始关注的第一步。,"建议了解一下青少年的心理健康现状的报道，这有助于理解孩子的行为和压力来源。
",,,
24,2,心理健康趋势,1,亚裔趋势,2_2,2,您认为造成青少年抑郁的主要原因是什么？（可任选多项）,TRUE,10,A,2_2_A,A  种族歧视,家长选择来美创业是因为在国内听到的都是在美奋斗成功的故事。但种族的不同有时会使孩子们感觉低人一等。这确实是一个让人感到孤立和无助的经历。,"为孩子提供安全的倾诉环境，让他们知道遭遇不公时不是他们的错。鼓励表达情绪（如写日记、与信任的人交谈）。
在华人社区为他们找朋友和知己。推荐支持团体（如 UCA）或心理咨询，帮助应对歧视带来的心理影响。",,,
25,2,心理健康趋势,1,亚裔趋势,2_2,2,您认为造成青少年抑郁的主要原因是什么？（可任选多项）,TRUE,10,B,2_2_B,B  学业和家长期望的压力,我们来美国就是为了吃苦创业，为了孩子们能有机会奋斗，能有更好的生活和未来。可是学业和家庭的高期望确实会让人喘不过气，感到焦虑甚至抑郁。,"告诉孩子，“你并不是一个人，很多青少年都在面对类似的压力。”在鼓励努力的同时，也让孩子知道，休息和兴趣也是成功的重要组成部分。 帮助设定合理的学业目标，并与家长沟通真实感受。
练习放松技巧（如正念、深呼吸）缓解焦虑。",,,
26,2,心理健康趋势,1,亚裔趋势,2_2,2,您认为造成青少年抑郁的主要原因是什么？（可任选多项）,TRUE,10,C,2_2_C,C  美国文化冲击,孩子们在美国的学校和美国的孩子们在一起会更深入地接触到美国文化， 感觉到与家里的文化之不同。在两种文化之间找到平衡确实不容易，这种冲突可能会让人感到迷茫。,"帮助孩子理解文化差异，找到中间的平衡点。 探索双文化身份的优势（如双语能力、多元视角）。
寻找亚裔青少年社群，分享经验并获得支持。",,,
27,2,心理健康趋势,1,亚裔趋势,2_2,2,您认为造成青少年抑郁的主要原因是什么？（可任选多项）,TRUE,10,D,2_2_D,D  分心（社交媒体、电子游戏等）,分心（社交媒体、电子游戏等）会占用很多时间，影响学习。 更难达到家长为他们制定的雄伟目标。,"与孩子一起制定使用社交媒体和娱乐的健康时间表。同时促使孩子在学业中找到兴趣。 设定健康的屏幕时间限制，培养线下兴趣爱好。
讨论如何辨别网络内容的负面影响（如外貌焦虑、网络暴力）。",,,
28,2,心理健康趋势,1,亚裔趋势,2_2,2,您认为造成青少年抑郁的主要原因是什么？（可任选多项）,TRUE,10,E,2_2_E,E  性格脆弱 / 自私,我们在国内崇拜的都是英雄伟人吃苦创业的光辉伟继。而美国则比中国更侧重个人感觉。与我们吃苦耐劳的精神似乎格格不入。很多人误以为抑郁是自私或脆弱，但其实它和身体生病一样需要关注和治疗。,"可以帮助孩子提升心理韧性，同时耐心理解他们的感受。
科普心理健康知识，减少自我污名化。
强调寻求帮助是勇敢的表现，而非软弱。",,,
29,2,心理健康趋势,1,亚裔趋势,2_2,2,您认为造成青少年抑郁的主要原因是什么？（可任选多项）,TRUE,10,OTHER,2_2_OTHER,其他,,,,,
30,2,心理健康趋势,2,亲子之忧,2_3,3,如果孩子出现抑郁迹象，您会采取什么方式应对？,FALSE,10,A,2_7_A,A. 立即寻求专业帮助,这是最安全决策。,保留紧急联系方式（心理医生、危机热线）以便随时行动。,,,
31,2,心理健康趋势,2,亲子之忧,2_3,3,如果孩子出现抑郁迹象，您会采取什么方式应对？,FALSE,10,B,2_7_B,B. 先在家中观察,在华人文化中，心理问题往往被视为需要“扛过去”的阶段，因此是否走向专业帮助，常常伴随着复杂的情绪。对一些家庭来说，寻求专业帮助并不只是一个行动选择，而是一个心理上的确认步骤，这本身就需要时间和勇气。,对很多家庭来说，先了解专业支持是什么、能做什么，本身就是重要的一步。,,,
32,2,心理健康趋势,2,亲子之忧,2_3,3,如果孩子出现抑郁迹象，您会采取什么方式应对？,FALSE,10,C,2_7_C,C. 与孩子深入谈心,您重视情感支持的力量。您希望通过亲密的对话，了解孩子正在经历什么，并给予支持。,深入谈心很有价值，但并不等同于专业支持。在谈话中避免指责或过早给建议，先让他们充分表达。如果孩子的情绪低落持续存在，或影响到日常生活，仍需要考虑专业评估。,,,
33,2,心理健康趋势,2,亲子之忧,2_3,3,如果孩子出现抑郁迹象，您会采取什么方式应对？,FALSE,10,OTHER,2_7_OTHER,其他,,,,,
34,2,心理健康趋势,3,藤校之念,2_4,4,如果您的孩子被哈佛录取的同时心理医生诊断孩子有抑郁倾向，您会认为：,FALSE,1,A,2_4_A, 青春期情绪波动很正常，不必大惊小怪,"您能保持冷静看待孩子的情绪变化，这种镇定很难得。
确实，青春期情绪起伏比成年人大很多。","不过哈佛医学院研究发现，青春期抑郁症状持续2周以上就需要专业评估。
我们可以做个简单测试区分正常波动和抑郁症状：如果孩子出现...（列举具体症状）",,,
35,2,心理健康趋势,3,藤校之念,2_4,4,如果您的孩子被哈佛录取的同时心理医生诊断孩子有抑郁倾向，您会认为：,FALSE,1,B,2_4_B, 这是暂时的适应期压力，挺过去就成长了,您相信挫折能磨练孩子韧性，这种长远眼光非常可贵。确实，适度压力能促进成长。,"补充数据：
但哈佛校方数据显示，25%新生因‘必须完美’的预期导致抑郁恶化。我们可以区分‘成长型压力’和‘毒性压力’。
替代方案：
是否考虑延迟入学1年？哈佛允许gap year治疗，康复后入学成功率反而提高33%（来源：哈佛健康中心）。",,,
36,2,心理健康趋势,3,藤校之念,2_4,4,如果您的孩子被哈佛录取的同时心理医生诊断孩子有抑郁倾向，您会认为：,FALSE,1,C,2_4_C, 先把offer接了，暑假再治疗,"您想兼顾学业机会和健康，这个平衡考虑很周全。
来之不易的offer确实需要慎重对待。","研究表明，带着抑郁症状入学的学生，第一年退学率高达43%。
建议可以先接受offer，但同时做三件事：
立即开始每周心理咨询
联系学校残疾学生服务中心备案
制定详细的健康管理计划",,,
37,2,心理健康趋势,3,藤校之念,2_4,4,如果您的孩子被哈佛录取的同时心理医生诊断孩子有抑郁倾向，您会认为：,FALSE,1,D,2_4_D, 抑郁药会影响记忆力，绝对不能吃,"您担心药物副作用影响学习，这种顾虑完全可以理解。
很多家长都有类似的药物担忧。","新一代抗抑郁药(如SSRIs)对记忆力的影响其实很小，反倒是未经治疗的抑郁会损伤海马体。
",,,
38,2,心理健康趋势,3,藤校之念,2_4,4,如果您的孩子被哈佛录取的同时心理医生诊断孩子有抑郁倾向，您会认为：,FALSE,1,OTHER,2_4_OTHER,其他,,,,,
39,2,心理健康趋势,3,藤校之念,2_5,5,为进入藤校所付出的长期心理健康成本，与藤校文凭可能带来的长远收益，二者孰轻孰重？,FALSE,1,A,2_5_A, 抑郁可以治愈，文凭改变阶层,您对教育改变命运的信念有多人认同，确实藤校文凭能带来高终生收入。,但健康是收益的前提：终生收入的实现，依赖于持续的工作能力与决策质量。若海马体萎缩影响认知功能，或抑郁复发中断职业生涯，文凭的长期收益将大幅折损。真正的阶层跃升，是身心健康与学历资质的乘积，而非单一变量的赌博。,,,
40,2,心理健康趋势,3,藤校之念,2_5,5,为进入藤校所付出的长期心理健康成本，与藤校文凭可能带来的长远收益，二者孰轻孰重？,FALSE,1,B,2_5_B, 短期痛苦换终生优势，值得,这种牺牲精神是华人家庭的独特力量。,"“短期”可能覆盖整个黄金成长期：抑郁平均持续4.5年（NIMH），恰覆盖大学关键阶段。当压力从小学开始积累，所谓的“短期”实为贯穿发育期的长期损耗。
哈佛研究显示，亚裔学生需比白人同学GPA高0.5才能获得同等机会，但这恰恰说明系统不公不应由个体用健康超额支付。真正的力量，应用于寻找不竭泽而渔的可持续路径。",,,
41,2,心理健康趋势,3,藤校之念,2_5,5,为进入藤校所付出的长期心理健康成本，与藤校文凭可能带来的长远收益，二者孰轻孰重？,FALSE,1,C,2_5_C, 比起底层劳动者的痛苦，这算什么,您对底层困境的认知非常清醒，美国底层收入群体的日均压力指数明显超过高层收入群体。,"比较痛苦不如比价优化路径：真正的启示在于：成功道路本就多元（马云、黄仁勋皆非藤校出身）。若只因恐惧落入底层而盲目参与高压竞赛，可能恰恰在过程中损耗了那些比文凭更核心的创业魄力、创造力与心理韧性——而这些才是突破阶层的真正引擎。不要忘记：
马云：杭州师范 → 首富
黄仁勋：俄勒冈州立 → NVIDIA",,,
42,2,心理健康趋势,3,藤校之念,2_5,5,为进入藤校所付出的长期心理健康成本，与藤校文凭可能带来的长远收益，二者孰轻孰重？,FALSE,1,OTHER,2_5_OTHER,其他,,,,,
43,2,心理健康趋势,3,藤校之念,2_6,6,如果孩子离梦校只差一步（如SAT1580/国际奥赛银牌），但已出现失眠、自残倾向，您会如何认为？,FALSE,1,A,2_6_A, 最后冲刺阶段都这样，考完就好了,"生理代价：持续高压会导致海马体暂时萎缩15-20%，可能造成永久性记忆损伤（Nature Neuroscience）
数据事实：在冲刺阶段出现自残倾向的学生，6个月内发展成重度抑郁的概率高达68%（JAMA Psychiatry）",,,,
44,2,心理健康趋势,3,藤校之念,2_6,6,如果孩子离梦校只差一步（如SAT1580/国际奥赛银牌），但已出现失眠、自残倾向，您会如何认为？,FALSE,1,B,2_6_B, 先瞒着心理问题把申请交了，录取后再治疗,"美国TOP30大学申请表中均有心理健康史披露条款，隐瞒可能导致：
录取撤销（如哈佛2022年撤销3名隐瞒抑郁史新生）

丧失校内心理服务资格",,,,
45,2,心理健康趋势,3,藤校之念,2_6,6,如果孩子离梦校只差一步（如SAT1580/国际奥赛银牌），但已出现失眠、自残倾向，您会如何认为？,FALSE,1,C,2_6_C, 名校光环比暂时情绪重要，,"追踪数据：强行入学的抑郁学生：
毕业5年后失业率比健康同学高3.2倍
薪资水平反而低17%（斯坦福职业发展中心）",,,,
46,2,心理健康趋势,3,藤校之念,2_6,6,如果孩子离梦校只差一步（如SAT1580/国际奥赛银牌），但已出现失眠、自残倾向，您会如何认为？,FALSE,1,OTHER,2_6_OTHER,其他,,,,,
47,3,亲子沟通,1,日常连接,3_1,1,您的孩子最常与您谈论哪些方面？(可任选多项）,TRUE,10,A,3_1_A,A. 学业,A. 对中国家长来说，学业最重要。没有好成绩就上不了好大学。就没有好工作。,在讨论成绩时，也鼓励他们分享学习中的成就感和兴趣点。,,,1
48,3,亲子沟通,1,日常连接,3_1,1,您的孩子最常与您谈论哪些方面？(可任选多项）,TRUE,10,B,3_1_B,B. 朋友关系,B. 在美国，许多青少年都感到孤独。健康的友谊对孩子们很重要。,如果被好好倾听，这也是孩子逐渐理解友谊是否健康、以及自己需要什么样的边界的过程,,,1
